_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
7.465558269359462e-07,0.0007240515551529825,0.00037801454891450703,0.4402626156806946,0.5524130463600159,0.24288734793663025,4.3410058424342424e-05,8.30795613637747e-07,9.769991038410808e-08,0.1838357001543045,0.09386199712753296,0.5126681327819824,0.4801081120967865,0.2608889639377594,0.01208207942545414,0.022343391552567482,0.22163672745227814,0.012383579276502132,0.009476926177740097,0.26033106446266174,0.1954604983329773,0.006584815680980682,0.0043217483907938,0.00018741695384960622,0.0006731918547302485,0.01592062972486019,0.0001779209851520136,0.000548575131688267,0.005936838686466217,0.005104816984385252,0.0006163888610899448,0.0012286111013963819,0.0036983713507652283,0.0005492715281434357,0.006519183982163668,0.006194490008056164,0.01786413975059986,0.06268315017223358,0.004663873463869095,0.0009394004009664059,0.006562880706042051,0.002295430051162839,0.011632084846496582,0.09833803027868271,0.0033722869120538235,0.005041151307523251,0.0004835168947465718,0.007117127534002066,0.037185657769441605,0.043930649757385254,2.8871236281702295e-06,1.3030430636717938e-06
1.2443666719264002e-06,0.0011644491460174322,0.0004916201578453183,0.37563857436180115,0.5140880346298218,0.21106138825416565,4.828003511647694e-05,4.631856711512228e-07,1.121090491551513e-07,0.12045546621084213,0.06782488524913788,0.4157961905002594,0.36836040019989014,0.29206201434135437,0.012558537535369396,0.015578425489366055,0.2699738144874573,0.02036922797560692,0.014540073461830616,0.34243106842041016,0.152997687458992,0.011445985175669193,0.005017120856791735,0.0002078797115245834,0.0002730294072534889,0.005151953082531691,8.827564306557178e-05,0.0003056623390875757,0.009085260331630707,0.006276849191635847,0.001200697966851294,0.0024900627322494984,0.0005814810865558684,0.0004540797381196171,0.002017076825723052,0.0017854644684121013,0.04676111042499542,0.14655958116054535,0.0007103024399839342,0.0007767751230858266,0.005710072349756956,0.0021914250683039427,0.016791611909866333,0.0528578907251358,0.021086879074573517,0.035359978675842285,0.0015538689913228154,0.03687931224703789,0.020531941205263138,0.023971347138285637,2.7223236429563258e-06,1.359175826110004e-06
7.503696224375744e-07,0.0022634591441601515,0.0006867353222332895,0.3053666055202484,0.3389052152633667,0.21984991431236267,3.9430215110769495e-05,2.5636131795181427e-07,1.1983213710209384e-07,0.06376751512289047,0.029024895280599594,0.22666096687316895,0.24418491125106812,0.1307189017534256,0.029775669798254967,0.03793734684586525,0.12102852016687393,0.03561796247959137,0.03139665350317955,0.30516403913497925,0.09124583005905151,0.016149751842021942,0.010042944923043251,7.029419793980196e-05,0.0032575917430222034,0.051292240619659424,0.00013756303815171123,0.003238905221223831,0.01125399675220251,0.00481331255286932,6.486540951300412e-05,0.00010280396236339584,0.002893221564590931,0.006662142463028431,0.0033475186210125685,0.003152228891849518,0.030889274552464485,0.06426172703504562,0.016021162271499634,0.0001397811429342255,0.0540727861225605,0.030479315668344498,0.01621832512319088,0.02698083035647869,0.00014353208825923502,0.00012471234367694706,0.00013241633132565767,0.00039056531386449933,0.0007123408140614629,0.0006477884016931057,7.511056310249842e-07,4.215009141717019e-07
4.377281470624439e-07,0.010729417204856873,0.00332160503603518,0.11703556776046753,0.19371183216571808,0.09612922370433807,5.762834916822612e-05,2.1779503356356145e-07,1.0171863351615684e-07,0.03784080594778061,0.016094466671347618,0.09154380112886429,0.11609964072704315,0.23580943048000336,0.01363398041576147,0.018718179315328598,0.21024341881275177,0.08654093742370605,0.09045062959194183,0.34037521481513977,0.13846969604492188,0.023472879081964493,0.018522050231695175,0.00013214827049523592,0.0058165318332612514,0.19175949692726135,0.0005725487135350704,0.006230948492884636,0.004541396163403988,0.01846141740679741,1.5078937394719105e-05,1.8984330381499603e-05,0.007391547318547964,0.002446484984830022,0.032891590148210526,0.023222394287586212,0.008209798485040665,0.08540229499340057,0.023890113458037376,0.00025227447622455657,0.0440044105052948,0.07719341665506363,0.0029340535402297974,0.007217741571366787,4.497347981669009e-05,8.377438643947244e-05,3.541564001352526e-05,0.00018691494187805802,0.000279747589956969,0.0004458886105567217,3.8524743217749347e-07,3.909557335646241e-07
8.477772439619002e-07,0.007735746912658215,0.003023875178769231,0.0954701155424118,0.25129270553588867,0.1267579346895218,1.6140351362992078e-05,2.5560234462318476e-07,1.080849685308749e-07,0.014966679736971855,0.00963627826422453,0.02517910860478878,0.032885290682315826,0.32129016518592834,0.008856394328176975,0.011782967485487461,0.3047789931297302,0.26551297307014465,0.2701417803764343,0.27173805236816406,0.15565821528434753,0.03898646682500839,0.03295787051320076,2.6296052965335548e-05,0.000839626241941005,0.03046218864619732,0.00038046351983211935,0.006740348879247904,0.0037386815529316664,0.007864080369472504,7.9190285759978e-05,9.52667323872447e-05,0.0009964852361008525,0.0007945134420879185,0.0008978256373666227,0.0005998547421768308,0.018115825951099396,0.0857662633061409,0.023152736946940422,0.0019038681639358401,0.10258777439594269,0.047373585402965546,0.027520889416337013,0.006638637278228998,4.410520341480151e-05,6.84147744323127e-05,0.00010581793321762234,0.00029322211048565805,2.346686233067885e-05,3.115969229838811e-05,2.3410071037233138e-07,2.1008878547945642e-07
5.902978728045127e-07,0.002800757996737957,0.0016101786168292165,0.12698107957839966,0.3878651261329651,0.14334407448768616,1.998526022362057e-05,2.6264532948516717e-07,7.169082749669542e-08,0.02659875713288784,0.016365638002753258,0.04874083399772644,0.05887281894683838,0.2934451401233673,0.011419389396905899,0.011791292577981949,0.28256043791770935,0.1573246419429779,0.16368265450000763,0.31359753012657166,0.19845935702323914,0.024254415184259415,0.019457561895251274,4.533475294010714e-05,0.000864077708683908,0.031153153628110886,0.0002773309824988246,0.005973768886178732,0.0021788906306028366,0.012618465349078178,7.855190051486716e-05,8.119666745187715e-05,0.001340965274721384,0.0009544639033265412,0.0015834663063287735,0.0008731342386454344,0.013122289441525936,0.12224700301885605,0.012561901472508907,0.0012503768084570765,0.04401817545294762,0.023247476667165756,0.01597437635064125,0.010645795613527298,0.00012313247134443372,0.00025868203374557197,0.00015831890050321817,0.0003573552530724555,8.898346277419478e-05,0.00014863836986478418,2.679420276763267e-07,2.2611362737734453e-07
1.8923619791166857e-06,0.0017726883525028825,0.0011462565744295716,0.1520071029663086,0.4973229467868805,0.14511074125766754,0.00037773189251311123,2.0781781131518073e-06,2.362925641818947e-07,0.03987771272659302,0.038639865815639496,0.0880841612815857,0.0969863086938858,0.2581665515899658,0.01575334370136261,0.015743205323815346,0.2393413484096527,0.11765652894973755,0.11099953949451447,0.43102845549583435,0.3228914141654968,0.02221100404858589,0.011498644016683102,0.0008919443353079259,0.00031077253515832126,0.06464912742376328,0.0007382147596217692,0.002012790646404028,0.0024987785145640373,0.018270280212163925,0.0005019017262384295,0.0003495432320050895,0.004526338540017605,2.3648002752452157e-05,0.059494853019714355,0.05365242809057236,0.014675854705274105,0.07324763387441635,0.0013070962158963084,0.01608525775372982,0.006670149974524975,0.010825682431459427,0.0018654792802408338,0.028499949723482132,0.31260889768600464,0.5520319938659668,0.01216036081314087,0.03494757041335106,0.11535012722015381,0.21575498580932617,1.2709016345979762e-06,2.353776835661847e-06
2.5439742330490844e-06,0.004842458292841911,0.0025988719426095486,0.09863331913948059,0.33843499422073364,0.1075567826628685,0.0004745807673316449,1.4133286185824545e-06,2.004436652214281e-07,0.04405719414353371,0.03995862230658531,0.06696121394634247,0.07435350865125656,0.16690979897975922,0.0206335186958313,0.03026147186756134,0.1509954035282135,0.14431291818618774,0.13606993854045868,0.45253825187683105,0.3338134288787842,0.021727686747908592,0.010107876732945442,0.0008505060104653239,0.000282976747257635,0.0839703232049942,0.0012059910222887993,0.002708590589463711,0.007482708897441626,0.02564961463212967,0.0001140233944170177,9.025380859384313e-05,0.005202041938900948,6.403869338100776e-05,0.06936069577932358,0.07753967493772507,0.02211657166481018,0.07697642594575882,0.0015890419017523527,0.0073182908818125725,0.008771965280175209,0.018941428512334824,0.0018092307727783918,0.02819136157631874,0.3185925781726837,0.5455766916275024,0.0030977216083556414,0.013343396596610546,0.12123285233974457,0.21818365156650543,9.117101740230282e-07,2.1912642296229023e-06
2.4132725684467005e-06,0.012547051534056664,0.004063684493303299,0.03778539225459099,0.2033175826072693,0.09703679382801056,0.0004263470182195306,1.6355522802768974e-06,1.5149285559346026e-07,0.0431697815656662,0.038960617035627365,0.051337387412786484,0.06222221255302429,0.35081973671913147,0.007778251077979803,0.01125409733504057,0.32640016078948975,0.1838466376066208,0.1657673865556717,0.557098388671875,0.3476044833660126,0.021067863330245018,0.00989112164825201,0.0007731413352303207,0.0004029760602861643,0.07496747374534607,0.0006793756037950516,0.00268220785073936,0.0025183295365422964,0.013243424706161022,0.0002682016638573259,0.00018546116189099848,0.006293598562479019,8.105123561108485e-05,0.05250328406691551,0.05325315147638321,0.013740827329456806,0.05624840781092644,0.0019872067496180534,0.0037117782048881054,0.007351732347160578,0.015077237039804459,0.0017468176083639264,0.024465974420309067,0.41557368636131287,0.6589930653572083,0.005008383188396692,0.015239252708852291,0.07327757030725479,0.1423254907131195,5.578453965426888e-07,2.506937562429812e-06
2.829899358403054e-06,0.022789016366004944,0.008149253204464912,0.024893974885344505,0.15168879926204681,0.08218101412057877,0.00036755192559212446,1.2719710866804235e-06,1.8458007389199338e-07,0.034686341881752014,0.02273484319448471,0.04177297279238701,0.04985522851347923,0.383043110370636,0.006296646781265736,0.010405482724308968,0.3589549958705902,0.20382750034332275,0.19189849495887756,0.49482208490371704,0.26071736216545105,0.026138896122574806,0.015195040963590145,0.000689660431817174,0.0007337299175560474,0.06769982725381851,0.0004041667561978102,0.0025913554709404707,0.003658648580312729,0.007775711361318827,0.00025826162891462445,0.00021588867821265012,0.004897205159068108,0.00019417483417782933,0.03098335675895214,0.03653771057724953,0.023983189836144447,0.06790607422590256,0.0014368288684636354,0.0011554592056199908,0.007872981950640678,0.015685027465224266,0.001471673953346908,0.02110724337399006,0.4576849043369293,0.6637922525405884,0.005212717689573765,0.028597241267561913,0.017701102420687675,0.031023092567920685,4.812874863091565e-07,3.0590763344662264e-06
