_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
3.613354238041211e-07,0.03524061292409897,0.03578973188996315,0.012472232803702354,0.054154589772224426,0.038339633494615555,1.7839318388723768e-05,2.6290044274901447e-07,2.716815004077944e-07,0.025464866310358047,0.008528768084943295,0.14703264832496643,0.15674132108688354,0.8042715787887573,0.00101745396386832,0.0012086107162758708,0.7942661643028259,0.054914094507694244,0.05135278403759003,0.08842521905899048,0.024734050035476685,0.04175085946917534,0.04602937027812004,0.0004441254131961614,0.0060739777982234955,0.0009314304916188121,1.8332155377720483e-05,7.5002931225753855e-06,0.004210446495562792,0.0011314025614410639,0.00259562605060637,0.003261539386585355,0.012219690717756748,0.12549352645874023,0.028195610269904137,0.030102014541625977,0.009324862621724606,0.031443722546100616,0.04023805633187294,2.9802590688632336e-06,0.0024520093575119972,0.0015674916794523597,0.01929812878370285,0.22824454307556152,0.0005079441471025348,0.0003809932677540928,0.0009608237305656075,0.00167376478202641,0.02902141585946083,0.024518102407455444,8.179603355529252e-06,1.258036036233534e-06
3.4783906244229e-07,0.021590055897831917,0.021677911281585693,0.024398623034358025,0.07084216922521591,0.046818286180496216,1.4562187061528675e-05,2.5100135303546267e-07,3.149619658415759e-07,0.020553002133965492,0.007748013827949762,0.1602964550256729,0.1714087277650833,0.7536791563034058,0.0015145174693316221,0.0014723334461450577,0.7434989809989929,0.05085396766662598,0.04695846512913704,0.06597066670656204,0.022061191499233246,0.048049941658973694,0.0534738153219223,0.0003235663753002882,0.007833273150026798,0.0013169950107112527,2.4266291802632622e-05,9.444232091482263e-06,0.006359917111694813,0.0008434475748799741,0.0014564223820343614,0.0019948615226894617,0.01373156439512968,0.10732058435678482,0.01986638829112053,0.024570543318986893,0.007197920233011246,0.01549436990171671,0.07280007749795914,4.903570697933901e-06,0.0029740454629063606,0.002332313684746623,0.019410334527492523,0.21830514073371887,0.00020498715457506478,0.00012605401570908725,0.0005013006739318371,0.0010012167040258646,0.022314196452498436,0.01629694737493992,9.508821676718071e-06,1.0680673767637927e-06
3.78465017547569e-07,0.02260192483663559,0.020725693553686142,0.01653745025396347,0.08352416008710861,0.051588330417871475,1.1671145330183208e-05,3.5585222235567926e-07,2.5429960714973276e-07,0.022068768739700317,0.007560231722891331,0.12505848705768585,0.1403154581785202,0.7875511646270752,0.001107135321944952,0.0012391320196911693,0.7824237942695618,0.06238238885998726,0.06101464852690697,0.0801071897149086,0.025596382096409798,0.04250730201601982,0.05810464918613434,0.0002318517363164574,0.0063567268662154675,0.001134890946559608,2.326152207388077e-05,9.023043276101816e-06,0.0032653871458023787,0.0007175913779065013,0.003563910722732544,0.004439990967512131,0.013573233969509602,0.0970534235239029,0.012100568041205406,0.012719730846583843,0.004441399592906237,0.013336066156625748,0.11069751530885696,5.114763553137891e-06,0.0029354922007769346,0.0015260392101481557,0.029068127274513245,0.27117443084716797,0.00014586102042812854,9.617162140784785e-05,0.000745764933526516,0.001144451554864645,0.02151174284517765,0.017627717927098274,9.025978215504438e-06,1.0860019301617285e-06
4.4401923560144496e-07,0.03776931017637253,0.045315686613321304,0.010522298514842987,0.05121194198727608,0.034879494458436966,1.4099228792474605e-05,3.3002692134687095e-07,3.149105793909257e-07,0.018299460411071777,0.0067945122718811035,0.13333426415920258,0.14503107964992523,0.7916452884674072,0.0010317442938685417,0.001057649147696793,0.7886568903923035,0.058036595582962036,0.053847603499889374,0.07313328236341476,0.019170595332980156,0.048562537878751755,0.06060294061899185,0.00029747566441074014,0.005297823343425989,0.0012087039649486542,2.724140722420998e-05,9.169627446681261e-06,0.004255958832800388,0.0009972264524549246,0.0018656222382560372,0.0025062989443540573,0.018909776583313942,0.08208179473876953,0.01956980675458908,0.02138373628258705,0.005099939648061991,0.017101917415857315,0.10558093339204788,7.098252808646066e-06,0.0023345283698290586,0.001633026753552258,0.02379457838833332,0.29868924617767334,0.00020966267038602382,0.00016460307233501226,0.0005388356512412429,0.001463209162466228,0.04591875895857811,0.04037567600607872,9.65883009484969e-06,1.2122415000703768e-06
3.764262146432884e-07,0.024494130164384842,0.024912402033805847,0.014897866174578667,0.0718502327799797,0.05147640407085419,1.088870794774266e-05,3.189637709510862e-07,2.678998782812414e-07,0.02264266647398472,0.007707385346293449,0.13208572566509247,0.14650921523571014,0.7619377374649048,0.0012355661019682884,0.00141184963285923,0.7583878636360168,0.060309235006570816,0.05675368010997772,0.07676142454147339,0.0218680277466774,0.04442586749792099,0.05638395622372627,0.00024190395197365433,0.005231454968452454,0.0009770963806658983,2.8461048714234494e-05,7.732031917839777e-06,0.003561202436685562,0.0006592646241188049,0.0028246226720511913,0.003772009164094925,0.016742568463087082,0.13484536111354828,0.012189773842692375,0.013214964419603348,0.0037114557344466448,0.01127499621361494,0.13561005890369415,4.177311438979814e-06,0.0023312619887292385,0.001358524546958506,0.025073416531085968,0.28284505009651184,0.00014003849355503917,9.949255036190152e-05,0.0005814160103909671,0.0013128140708431602,0.025293080136179924,0.01955283246934414,1.080583479051711e-05,1.033856733556604e-06
3.2729721510804666e-07,0.02693096362054348,0.03652144968509674,0.01735277660191059,0.07152065634727478,0.037957604974508286,8.952527423389256e-06,3.2841188613019767e-07,2.1801614025207527e-07,0.019651168957352638,0.009990539401769638,0.15248945355415344,0.16806110739707947,0.7355531454086304,0.0012527365470305085,0.0017273812554776669,0.7466155290603638,0.05315658450126648,0.04420684278011322,0.07888321578502655,0.022743763402104378,0.04799681156873703,0.04600732773542404,0.0001474815362598747,0.007087932899594307,0.0015473644016310573,3.8214166124816984e-05,1.12931702460628e-05,0.0034312272910028696,0.0008552349754609168,0.0008877326617948711,0.0009875820251181722,0.03220345452427864,0.07102280855178833,0.009630936197936535,0.009850837290287018,0.00307321990840137,0.00740094343200326,0.36923566460609436,1.7289497918682173e-05,0.0030615096911787987,0.0022455116268247366,0.026471713557839394,0.30057695508003235,5.124464587424882e-05,3.098072193097323e-05,0.0004042210930492729,0.00036890656338073313,0.017207322642207146,0.01598079316318035,9.081254574994091e-06,7.275821758412349e-07
3.2463219667988596e-07,0.02942340262234211,0.03413501754403114,0.016690656542778015,0.06190725415945053,0.03786569833755493,1.1708950296451803e-05,2.998948502863641e-07,2.452582350542798e-07,0.025207098573446274,0.010110822506248951,0.13964229822158813,0.15331526100635529,0.7868797779083252,0.0009768011514097452,0.0014003156684339046,0.7817420959472656,0.05765434727072716,0.052462950348854065,0.0984925925731659,0.03235965594649315,0.04036032781004906,0.04247311130166054,0.00022476176673080772,0.005022196099162102,0.0013250717893242836,3.379846748430282e-05,9.228212547895964e-06,0.0058820308186113834,0.0008547274628654122,0.0011224837508052588,0.0014726262306794524,0.015522101894021034,0.02420816756784916,0.015926005318760872,0.019204990938305855,0.007185162976384163,0.01358371414244175,0.10562018305063248,2.5919804102159105e-05,0.002687221160158515,0.0021621654741466045,0.02023753523826599,0.23569057881832123,0.00014935868966858834,9.732927719596773e-05,0.0005651073297485709,0.000829265103675425,0.01967574842274189,0.0173853300511837,8.271193109976593e-06,9.865763104244252e-07
3.3744848337846634e-07,0.03342455253005028,0.0391819141805172,0.016050737351179123,0.063856340944767,0.045731399208307266,1.4210567314876243e-05,2.746819518506527e-07,3.783571287385712e-07,0.015226741321384907,0.0051064398139715195,0.15711691975593567,0.1684838831424713,0.8105344772338867,0.0007692361250519753,0.0011399795766919851,0.8146771192550659,0.051266882568597794,0.04799396172165871,0.06246042996644974,0.018121987581253052,0.06072431802749634,0.08262412250041962,0.00018690655997488648,0.011893675662577152,0.0019771098159253597,2.8978460250073113e-05,1.1877919860125985e-05,0.005704217124730349,0.0009400657145306468,0.001026594778522849,0.0012063002213835716,0.01412516925483942,0.06559167057275772,0.019037043675780296,0.02255169115960598,0.005453201476484537,0.010641477070748806,0.18392424285411835,1.3420562027022243e-05,0.005229479633271694,0.004334724973887205,0.02432762086391449,0.20796145498752594,5.440815584734082e-05,2.970241621369496e-05,0.0003882350283674896,0.0003556872543413192,0.012722197920084,0.012527636252343655,8.182147212210111e-06,1.008414983516559e-06
4.412345049331634e-07,0.01725328341126442,0.023802943527698517,0.02278386615216732,0.08368834853172302,0.05056354030966759,1.3571534509537742e-05,3.1170219472187455e-07,4.2659434029701515e-07,0.01898329146206379,0.0061499690636992455,0.14058181643486023,0.15089315176010132,0.6904351115226746,0.0017707588849589229,0.0020605872850865126,0.679451048374176,0.05880192667245865,0.0572359673678875,0.06847229599952698,0.021985093131661415,0.05075378343462944,0.06715952605009079,0.00020427850540727377,0.006144675426185131,0.0020659547299146652,4.539064320852049e-05,1.3947679690318182e-05,0.01094734389334917,0.000428827857831493,0.001399960252456367,0.002211537677794695,0.014257687143981457,0.08974546939134598,0.012645311653614044,0.0193512924015522,0.006203290540724993,0.006852783262729645,0.13161462545394897,7.056662980176043e-06,0.0041461824439466,0.0030297227203845978,0.02355262264609337,0.2344496250152588,8.962847641669214e-05,4.338841245044023e-05,0.00038522042450495064,0.000858836283441633,0.024239055812358856,0.013728844933211803,1.0187297448283061e-05,1.0660677389751072e-06
