_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
1.180305162051809e-06,0.16831685602664948,0.17569342255592346,0.006127271801233292,0.023359479382634163,0.006061157677322626,5.290013723424636e-05,7.630632694599626e-07,1.49702927387807e-07,0.04671600088477135,0.0844588503241539,0.010003294795751572,0.0180620476603508,0.8086963295936584,0.000584700028412044,0.00317685236223042,0.8231663703918457,0.42802080512046814,0.3725384473800659,0.5967224836349487,0.3977241516113281,0.013818184845149517,0.005690446589142084,0.0005151561344973743,0.0023499729577451944,0.0037293347995728254,2.2698943212162703e-05,0.00035802635829895735,0.0009456416592001915,0.03198092430830002,0.0050401706248521805,0.002673791954293847,0.0013385001802816987,5.0330178055446595e-05,0.004442299250513315,0.0029230345971882343,0.031356342136859894,0.23515868186950684,0.0015339077217504382,0.004635379649698734,0.005438532214611769,0.005780471488833427,0.0038214672822505236,0.007455355953425169,0.09977217018604279,0.2724510431289673,0.08825848996639252,0.1964958906173706,0.00020067459263373166,0.0006133520510047674,5.868570269740303e-07,1.662354520703957e-06
1.1960486290263361e-06,0.17294450104236603,0.17795905470848083,0.005442082416266203,0.022914523258805275,0.006078686099499464,5.370205326471478e-05,7.94875631981995e-07,1.5487805171687796e-07,0.04694780334830284,0.08478424698114395,0.00999631267040968,0.01759958080947399,0.8069518208503723,0.000590943789575249,0.003235749201849103,0.8228178024291992,0.4311150908470154,0.37868231534957886,0.5989037752151489,0.4093320667743683,0.013668003492057323,0.0056476714089512825,0.0005319868214428425,0.002356973709538579,0.003705607960000634,2.1763131371699274e-05,0.0003542311314959079,0.0009455587714910507,0.03064851462841034,0.005336276721209288,0.002826786134392023,0.0013734922977164388,4.4830805563833565e-05,0.004397283308207989,0.0029960663523525,0.030267704278230667,0.21142074465751648,0.0015862105647101998,0.005076132249087095,0.005162336397916079,0.005682789254933596,0.0037513377610594034,0.007400166243314743,0.10297021269798279,0.2704281806945801,0.09728854149580002,0.2101803421974182,0.00023147974570747465,0.0006812561769038439,5.961998681414116e-07,1.6840218677316443e-06
1.1330257621011697e-06,0.19329126179218292,0.21450504660606384,0.002866557566449046,0.023486267775297165,0.004756488837301731,5.3408242820296437e-05,5.812830181639583e-07,1.4481612709005276e-07,0.04101526364684105,0.0778912678360939,0.008033348247408867,0.017676791176199913,0.7687362432479858,0.0007624730351381004,0.004047160502523184,0.7799072861671448,0.48656028509140015,0.3938828110694885,0.610289454460144,0.4067007303237915,0.015131310559809208,0.006089107133448124,0.00048441666876897216,0.003123844275251031,0.0043230801820755005,1.622523086552974e-05,0.00044514582259580493,0.0009302353719249368,0.03428930044174194,0.005623211152851582,0.0031240805983543396,0.0011491625336930156,5.7467605074634776e-05,0.004709786735475063,0.002868624636903405,0.03356941044330597,0.2900233864784241,0.0013088425621390343,0.0037423453759402037,0.006014672573655844,0.00665263831615448,0.00382250570692122,0.006091363728046417,0.06903225183486938,0.20257572829723358,0.06202277913689613,0.17322520911693573,0.00014954066136851907,0.0005074657965451479,5.380148309086508e-07,1.6275546386168571e-06
1.525212269370968e-06,0.3503148555755615,0.39813661575317383,0.0007085905526764691,0.010064239613711834,0.002038588048890233,0.0001025472447508946,7.267846626746177e-07,2.0025106550747296e-07,0.0573531873524189,0.11683180928230286,0.00981865357607603,0.025454100221395493,0.7173563241958618,0.0006529027014039457,0.0060781617648899555,0.7987971901893616,0.44601088762283325,0.3464314043521881,0.6599030494689941,0.5293660163879395,0.010510409250855446,0.0038912296295166016,0.0007656471570953727,0.007527034729719162,0.009334907867014408,1.7382741134497337e-05,0.0006790474290028214,0.0011779475025832653,0.039351850748062134,0.005479021929204464,0.002946749795228243,0.0016663592541590333,6.731179018970579e-05,0.012959945946931839,0.008071132935583591,0.0364278145134449,0.29546090960502625,0.0008676146389916539,0.0020957652013748884,0.007314371410757303,0.013870194554328918,0.0033434180077165365,0.006760103162378073,0.09180008620023727,0.24104394018650055,0.0685771182179451,0.19292041659355164,0.00045232061529532075,0.0016246234299615026,4.316727029163303e-07,2.4213895812863484e-06
2.7430185127741424e-06,0.5737447738647461,0.6610724925994873,0.00016312170191667974,0.0032748570665717125,0.0005413004546426237,7.049713894957677e-05,5.234559807831829e-07,3.061757070099702e-07,0.08843696862459183,0.15761731564998627,0.00833617988973856,0.035056374967098236,0.46922174096107483,0.0011467906879261136,0.02030247636139393,0.7204095125198364,0.5157392024993896,0.3335172235965729,0.6999984979629517,0.6580188274383545,0.006607597228139639,0.0026346708182245493,0.00036964091123081744,0.0036805751733481884,0.006270808633416891,1.7365027815685607e-05,0.0010989351430907845,0.004150582943111658,0.07772411406040192,0.009274880401790142,0.0062355236150324345,0.0004206960438750684,3.0234547011787072e-05,0.0029421388171613216,0.0020954778883606195,0.11032548546791077,0.46786579489707947,0.00034572186996228993,0.007615669630467892,0.020343467593193054,0.023010611534118652,0.013309739530086517,0.0029900569934397936,0.09611554443836212,0.23254835605621338,0.03944336995482445,0.17180371284484863,9.562852210365236e-05,0.00035623263102024794,2.770605362911738e-07,2.3633904220332624e-06
5.1873821576009504e-06,0.6838176250457764,0.7419461011886597,0.00028333067893981934,0.001131582073867321,0.0003932018589694053,0.00013499584747478366,1.0163781780647696e-06,4.4736685822499567e-07,0.13156092166900635,0.16546736657619476,0.012229985557496548,0.022866982966661453,0.3139304220676422,0.0013338247081264853,0.03253563866019249,0.7217488884925842,0.429399698972702,0.37056490778923035,0.705925464630127,0.6391357183456421,0.004951161332428455,0.002524642739444971,0.0006069820956327021,0.004878005012869835,0.009753778576850891,1.5511837773374282e-05,0.0012844562297686934,0.0042658415623009205,0.03420892730355263,0.006010446231812239,0.004118466749787331,0.0006011943914927542,6.389088957803324e-05,0.0034067300148308277,0.0037283783312886953,0.09817209094762802,0.24747060239315033,0.00033714770688675344,0.003432579105719924,0.01996375061571598,0.04788113012909889,0.009465009905397892,0.0036605645436793566,0.39602649211883545,0.5491772294044495,0.046108413487672806,0.17808109521865845,0.0005081311101093888,0.001227866974659264,2.4835333078954136e-07,4.697365056927083e-06
4.115941919735633e-06,0.6715328097343445,0.7257930636405945,0.00024636529269628227,0.001404153066687286,0.000393419322790578,7.268113404279575e-05,7.746356232019025e-07,4.3031755581068865e-07,0.11406101286411285,0.14335399866104126,0.012848502956330776,0.026316668838262558,0.3511267602443695,0.00117916997987777,0.028419164940714836,0.7212395071983337,0.43014591932296753,0.343506395816803,0.6761370897293091,0.6113648414611816,0.005286717787384987,0.0025384719483554363,0.00035027795820496976,0.003346050623804331,0.005313016939908266,1.2393564247759059e-05,0.0009420880815014243,0.003246128326281905,0.051676370203495026,0.009673344902694225,0.00636669434607029,0.00039657007437199354,3.15710531140212e-05,0.001500614220276475,0.0011522074928507209,0.09132535755634308,0.3018546402454376,0.000394095026422292,0.008000912144780159,0.020281262695789337,0.026632053777575493,0.020666582509875298,0.004260588902980089,0.21704141795635223,0.38434892892837524,0.09107572585344315,0.24415788054466248,0.00027240559575147927,0.0009032699163071811,2.6939608233078616e-07,2.9306204396561952e-06
5.577339379669866e-06,0.6746544241905212,0.733129620552063,0.0003338171518407762,0.0012798596872016788,0.00046325952280312777,8.006075222510844e-05,1.1091494798165513e-06,3.963394306083501e-07,0.1247311383485794,0.13104483485221863,0.016208359971642494,0.021130915731191635,0.19382523000240326,0.0016932283760979772,0.05418349802494049,0.6945411562919617,0.3724469840526581,0.3513525128364563,0.6593170762062073,0.6200389862060547,0.005560340825468302,0.003120524575933814,0.00038254549144767225,0.002376297488808632,0.005745322443544865,1.622826312086545e-05,0.0012366381706669927,0.0032699890434741974,0.02089957892894745,0.007439135108143091,0.005548030138015747,0.0004887589602731168,0.00015488312055822462,0.0010459860786795616,0.0010107922134920955,0.08845849335193634,0.20757773518562317,0.0006230648723430932,0.0016394194681197405,0.019990039989352226,0.028132518753409386,0.02000172808766365,0.004086380824446678,0.39419907331466675,0.5273705720901489,0.05973470211029053,0.21505659818649292,0.00027190946275368333,0.0006165037048049271,2.0340824846698524e-07,4.042296495754272e-06
5.009052529203473e-06,0.6523285508155823,0.6858020424842834,0.0003569557156879455,0.0014646562049165368,0.0004503394302446395,8.314620208693668e-05,8.526909027750662e-07,4.1095782421507465e-07,0.10641089826822281,0.12402891367673874,0.013804378919303417,0.01634371466934681,0.2402229905128479,0.0030635844450443983,0.034584637731313705,0.5400375127792358,0.41856062412261963,0.4098799228668213,0.6765475869178772,0.578788161277771,0.005753363482654095,0.0027451952919363976,0.0003906759084202349,0.001426329487003386,0.007651933003216982,3.078813460888341e-05,0.001482523512095213,0.0031618475914001465,0.033915549516677856,0.006803805474191904,0.0043030548840761185,0.0004805651551578194,6.4800915424712e-05,0.001439177431166172,0.0014244940830394626,0.10025279223918915,0.2685621678829193,0.0004880934429820627,0.0037341073621064425,0.02428187057375908,0.02657546103000641,0.012473431415855885,0.003609689651057124,0.2572889029979706,0.41200679540634155,0.09738190472126007,0.21174795925617218,0.00016948848497122526,0.0004583600675687194,2.2758213447104936e-07,2.4437390493403655e-06
4.592582627083175e-06,0.7088239192962646,0.7183471918106079,0.00017140443378593773,0.0010727354092523456,0.0005114070954732597,9.306149877374992e-05,7.377688575616048e-07,3.5569107126320887e-07,0.09486252069473267,0.10218267887830734,0.0147564010694623,0.01842937059700489,0.2143525630235672,0.002612078795209527,0.0423256978392601,0.5849417448043823,0.39556270837783813,0.3874976933002472,0.6717503070831299,0.577725887298584,0.006444318685680628,0.0037496862933039665,0.0003824105951935053,0.0021860692650079727,0.008219646289944649,2.4661727366037667e-05,0.001422196626663208,0.0038298391737043858,0.027212809771299362,0.0035781902261078358,0.0024497979320585728,0.0005315904272720218,0.00013300120190251619,0.0015247915871441364,0.0016134865581989288,0.10761819779872894,0.2869828939437866,0.0004501421644818038,0.001787449000403285,0.02253090776503086,0.031472597271203995,0.011271504685282707,0.0035056564956903458,0.3500862419605255,0.5039010047912598,0.044217851012945175,0.11189921200275421,0.0001881898206193,0.0004667392931878567,1.8185227190770092e-07,2.795831733237719e-06
