_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
1.1503340147100971e-06,0.0934654250741005,0.04851141571998596,0.012012176215648651,0.016370220109820366,0.08194001764059067,0.0001863261277321726,9.881506457531941e-07,1.0200593578701955e-06,0.05024293065071106,0.01593652181327343,0.04011520743370056,0.035704486072063446,0.0012880746508017182,0.7118986248970032,0.6874350905418396,0.001965485280379653,0.2060389220714569,0.22707036137580872,0.4513235092163086,0.2974390685558319,0.013411732390522957,0.02857198379933834,0.0009365419973619282,0.0010265822056680918,0.1289026439189911,0.0024147159419953823,0.0008556046523153782,0.0030938719864934683,0.002559906803071499,0.004845963791012764,0.003742555156350136,0.003637977410107851,0.0005954942316748202,0.21150025725364685,0.27406153082847595,0.017943842336535454,0.007341492455452681,0.0029552800115197897,0.00012001465074717999,0.007292753551155329,0.00971969123929739,0.0005896242219023407,0.01800345629453659,0.0012211512075737119,0.0006611219723708928,0.00938049890100956,0.0034987283870577812,0.005239361897110939,0.004380474332720041,2.983037120429799e-06,3.864135123876622e-06
1.1437301736805239e-06,0.09089215844869614,0.04679612070322037,0.011849318630993366,0.017219843342900276,0.08559215813875198,0.0001833908900152892,1.004135924631555e-06,1.0000503607443534e-06,0.050561677664518356,0.01613200083374977,0.039824116975069046,0.035395558923482895,0.0013363901525735855,0.7062239646911621,0.6817706823348999,0.0020200107246637344,0.20825673639774323,0.22991271317005157,0.45533162355422974,0.30071139335632324,0.013255668804049492,0.028525779023766518,0.0009169700788334012,0.0010040398919954896,0.12995696067810059,0.0024976651184260845,0.0008596042753197253,0.0029467204585671425,0.002578594023361802,0.005011546891182661,0.0038681342266499996,0.0036382575053721666,0.0005646012141369283,0.2085617631673813,0.2686796188354492,0.01725638099014759,0.007256519515067339,0.0030236290767788887,0.0001250048662768677,0.007252804469317198,0.0097294170409441,0.0005919553805142641,0.0179535411298275,0.0011647413484752178,0.0006406268221326172,0.009285331703722477,0.0035585013683885336,0.005056564696133137,0.0043028430081903934,2.9871594051655848e-06,3.865830422000727e-06
9.588094371792977e-07,0.07576479017734528,0.03197649493813515,0.01495708804577589,0.023891782388091087,0.1252206712961197,0.00046035091509111226,1.3164718666303088e-06,1.3571733461503754e-06,0.05281650274991989,0.022141633555293083,0.06768238544464111,0.06444958597421646,0.0027254088781774044,0.5916920304298401,0.5655542612075806,0.0029969937168061733,0.135077103972435,0.14975401759147644,0.47126123309135437,0.2564201354980469,0.014148515649139881,0.02903422899544239,0.0016968026757240295,0.0017544348957017064,0.16505824029445648,0.0020038378424942493,0.0004927367554046214,0.00502839544788003,0.0028891253750771284,0.022145409137010574,0.015577505342662334,0.00330103631131351,0.0004295616818126291,0.505439281463623,0.599510669708252,0.023837793618440628,0.00811841618269682,0.0013299528509378433,8.537287067156285e-05,0.005430629942566156,0.006260894704610109,0.0005246518412604928,0.022852562367916107,0.007475466933101416,0.004294896963983774,0.06744863092899323,0.008754262700676918,0.018103839829564095,0.015105977654457092,4.6033742364670616e-06,5.4166371228348e-06
9.744808266987093e-07,0.08765044063329697,0.03633930906653404,0.028480395674705505,0.01773884706199169,0.07227664440870285,0.00017631039372645319,9.482030804974784e-07,8.008792633518169e-07,0.03838492929935455,0.016426250338554382,0.043807756155729294,0.04477628320455551,0.0021975329145789146,0.5945450067520142,0.5710855722427368,0.002867642790079117,0.1795346587896347,0.2026754766702652,0.4368618130683899,0.25024497509002686,0.0171658918261528,0.030386967584490776,0.0006357009406201541,0.0013027740642428398,0.17726942896842957,0.0021202859934419394,0.0010782132158055902,0.0029938991647213697,0.0033767404966056347,0.004672423470765352,0.003447317285463214,0.0032089208252727985,0.0005044700810685754,0.20559297502040863,0.2624596357345581,0.014704732224345207,0.008238598704338074,0.0036610534880310297,0.00017063489940483123,0.01116891112178564,0.009851627983152866,0.0009721423266455531,0.016399746760725975,0.0006248862482607365,0.00037765828892588615,0.00631745858117938,0.0019164354307577014,0.003598482348024845,0.0032884282991290092,2.419656084384769e-06,3.3453402465966064e-06
9.028897238749778e-07,0.07436926662921906,0.0311634112149477,0.034695640206336975,0.02246702089905739,0.08348847180604935,0.00017029049922712147,1.0245646535622654e-06,7.635895826751948e-07,0.040531981736421585,0.018217626959085464,0.05018628388643265,0.05187942832708359,0.002252876991406083,0.59371018409729,0.5675753355026245,0.002825505333021283,0.15833739936351776,0.18096861243247986,0.4249531030654907,0.2509914040565491,0.01604112610220909,0.029325902462005615,0.0006334197241812944,0.0014275722205638885,0.1806209832429886,0.0018669660203158855,0.0010254590306431055,0.0025223458651453257,0.003149956464767456,0.0055822464637458324,0.004064572509378195,0.003685807343572378,0.0006077651050873101,0.2019892930984497,0.2476595789194107,0.012316693551838398,0.007776134647428989,0.004055292811244726,0.00013504632806871086,0.009722867980599403,0.00829556304961443,0.0008747255778871477,0.018464183434844017,0.0006734851631335914,0.00041969327139668167,0.007699780631810427,0.002167333150282502,0.004113504663109779,0.003962300252169371,2.5737724627106218e-06,3.3905409964063438e-06
7.084580602167989e-07,0.104239322245121,0.03847534582018852,0.03286610543727875,0.015016679652035236,0.053904369473457336,9.317951480625197e-05,5.806115268569556e-07,6.414740028048982e-07,0.03305564820766449,0.013866541907191277,0.04631928727030754,0.05067089945077896,0.0023435659240931273,0.5700806379318237,0.545278787612915,0.0031621933449059725,0.16515934467315674,0.18518900871276855,0.37269413471221924,0.19818447530269623,0.019724166020751,0.03720366582274437,0.00039334717439487576,0.003798095043748617,0.19868388772010803,0.0008409229340031743,0.0017601362196728587,0.002556741936132312,0.003449090523645282,0.0010183854028582573,0.000891241361387074,0.0060085151344537735,0.0015537440776824951,0.08540263026952744,0.10545745491981506,0.006364552769809961,0.005512216128408909,0.017864592373371124,0.00013676313392352313,0.012077134102582932,0.014191466383635998,0.000631835195235908,0.009604284539818764,0.000137602532049641,8.239347516791895e-05,0.0013983233366161585,0.0008390628499910235,0.0007171421893872321,0.000662254577036947,1.9034408751394949e-06,2.048468104476342e-06
1.094996719075425e-06,0.08200763911008835,0.026153704151511192,0.054319433867931366,0.019419653341174126,0.057376302778720856,0.00017436117923352867,6.84436201936478e-07,1.0218655006610788e-06,0.03150278702378273,0.010306846350431442,0.047862257808446884,0.04799521341919899,0.0020237755961716175,0.6119240522384644,0.5893312096595764,0.0023696485441178083,0.1668861210346222,0.18639636039733887,0.3240271508693695,0.18062357604503632,0.019512483850121498,0.04613632336258888,0.0006824963493272662,0.0035282515455037355,0.2310841828584671,0.0005432034377008677,0.0021708584390580654,0.006722004618495703,0.0035024213138967752,0.0021133418194949627,0.0021625831723213196,0.004259890876710415,0.0035052397288382053,0.13381974399089813,0.16889792680740356,0.016629772260785103,0.01600361242890358,0.0028394272085279226,2.8101027055527084e-05,0.011452721431851387,0.011506588198244572,0.0005625521880574524,0.010996272787451744,0.0014481092803180218,0.0010186140425503254,0.004344499669969082,0.0031451478134840727,0.0024519688449800014,0.0020776845049113035,1.7894617485580966e-06,3.3866369903989835e-06
1.1533636552485405e-06,0.08623683452606201,0.028421249240636826,0.05606386810541153,0.01956387795507908,0.05171418935060501,0.00014216887939255685,6.006112585055234e-07,1.067352627615037e-06,0.03242816776037216,0.010466163046658039,0.0514146126806736,0.05097757652401924,0.0016696426318958402,0.6544308662414551,0.6309117674827576,0.0019001186592504382,0.15445010364055634,0.17414866387844086,0.30591267347335815,0.1801653802394867,0.019246401265263557,0.04388329014182091,0.0006112136179581285,0.0036928218323737383,0.21687109768390656,0.00048501224955543876,0.002481206087395549,0.008901137858629227,0.0033019401598721743,0.0011389896972104907,0.0013039869954809546,0.005465678405016661,0.0059520648792386055,0.09655334055423737,0.12866151332855225,0.014692503027617931,0.013575277291238308,0.005138090346008539,2.276851409988012e-05,0.013274149037897587,0.013682120479643345,0.0005495357327163219,0.010521280579268932,0.0009079220471903682,0.0006162833888083696,0.0023983607534319162,0.002753930864855647,0.0018872073851525784,0.0015112702967599034,1.7614632952245302e-06,2.9653663204953773e-06
9.60945158112736e-07,0.07964510470628738,0.04509000480175018,0.03816045820713043,0.018116597086191177,0.027140086516737938,0.00010465827654115856,4.3863326482096454e-07,6.953432034606521e-07,0.03325725719332695,0.015227635391056538,0.04881422594189644,0.05120091885328293,0.002367357723414898,0.54410320520401,0.517591118812561,0.0035388879477977753,0.16239964962005615,0.185189351439476,0.3395863473415375,0.2221897393465042,0.02103607729077339,0.031354714184999466,0.0004144498088862747,0.004994716960936785,0.20999491214752197,0.000368938926840201,0.0026748678646981716,0.005780172534286976,0.0048355101607739925,0.0005846234271302819,0.0006558545865118504,0.005086958874017,0.0038518875371664762,0.07055842131376266,0.08574120700359344,0.010621238499879837,0.015699278563261032,0.008977720513939857,5.3615782235283405e-05,0.019414009526371956,0.023420022800564766,0.0007476182654500008,0.008654959499835968,0.00028460691100917757,0.00021981415920890868,0.0008790791616775095,0.0013641794212162495,0.0007900699274614453,0.0008581058937124908,1.3240932048574905e-06,2.189634869864676e-06
1.6171620700333733e-06,0.10800841450691223,0.058201681822538376,0.017920447513461113,0.01274452731013298,0.019033482298254967,0.00011592707596719265,5.923081971559441e-07,6.718973395436478e-07,0.03302077203989029,0.018675385043025017,0.039975520223379135,0.04288378357887268,0.001951774931512773,0.5899176597595215,0.5652222037315369,0.0029135551303625107,0.20701251924037933,0.22206614911556244,0.40787142515182495,0.272212952375412,0.021609382703900337,0.026247039437294006,0.0004200883558951318,0.0038112879265099764,0.19206874072551727,0.00030240032356232405,0.003580440068617463,0.006931045092642307,0.004175368696451187,0.0009167709504254162,0.0012123228516429663,0.005516855977475643,0.0015113676199689507,0.04546967148780823,0.06057872995734215,0.01469382829964161,0.017623817548155785,0.0068376027047634125,0.00012164240615675226,0.020516078919172287,0.019254837185144424,0.0011328170076012611,0.012169385328888893,0.0005231507238931954,0.0004287569609005004,0.0009554432472214103,0.0025298295076936483,0.0013503317022696137,0.0014692324912175536,1.2401927733662887e-06,2.9479801924026106e-06
